user,item,rating
USER_01429,IT_09,3
USER_01430,IT_01,3
USER_01430,IT_10,5
USER_01430,IT_12,5
USER_01430,IT_13,5
USER_01430,IT_14,5
USER_01431,IT_05,4
USER_01431,IT_06,4
USER_01431,IT_14,4
USER_01432,IT_04,2
USER_01432,IT_05,2
USER_01432,IT_06,4
USER_01432,IT_12,1
USER_01432,IT_14,5
USER_01433,IT_01,2
USER_01433,IT_03,1
USER_01433,IT_04,2
USER_01433,IT_06,2
USER_01433,IT_07,3
USER_01433,IT_13,3
USER_01434,IT_03,3
USER_01434,IT_07,4
USER_01434,IT_10,1
USER_01434,IT_12,3
USER_01434,IT_13,3
USER_01434,IT_14,4
USER_01434,IT_15,3
USER_01435,IT_01,1
USER_01435,IT_05,5
USER_01435,IT_06,5
USER_01435,IT_13,4
USER_01436,IT_03,1
USER_01436,IT_06,5
USER_01436,IT_07,4
USER_01436,IT_09,5
USER_01436,IT_10,4
USER_01437,IT_03,3
USER_01437,IT_05,4
USER_01437,IT_07,4
USER_01437,IT_10,3
USER_01437,IT_11,5
USER_01438,IT_01,4
USER_01438,IT_02,3
USER_01438,IT_09,2
USER_01438,IT_13,3
USER_01438,IT_14,1
USER_01439,IT_01,1
USER_01439,IT_07,3
USER_01439,IT_12,4
USER_01439,IT_14,1
USER_01440,IT_01,2
USER_01440,IT_06,3
USER_01440,IT_09,5
USER_01440,IT_10,2
USER_01440,IT_13,3
USER_01440,IT_15,2
USER_01441,IT_01,3
USER_01441,IT_05,3
USER_01441,IT_06,5
USER_01441,IT_07,2
USER_01441,IT_11,4
USER_01441,IT_15,1
USER_01442,IT_01,1
USER_01442,IT_02,4
USER_01442,IT_06,3
USER_01442,IT_14,4
USER_01443,IT_03,2
USER_01443,IT_09,5
USER_01443,IT_10,1
USER_01443,IT_14,3
USER_01444,IT_04,2
USER_01444,IT_07,2
USER_01444,IT_10,1
USER_01444,IT_11,3
USER_01445,IT_02,4
USER_01445,IT_05,1
USER_01445,IT_08,3
USER_01445,IT_14,1
USER_01446,IT_05,1
USER_01446,IT_06,1
USER_01446,IT_09,4
USER_01446,IT_13,3
USER_01446,IT_14,4
USER_01446,IT_15,4
USER_01447,IT_05,2
USER_01447,IT_06,2
USER_01447,IT_08,4
USER_01447,IT_11,4
USER_01447,IT_13,5
USER_01448,IT_04,3
USER_01448,IT_10,1
USER_01448,IT_11,3
USER_01448,IT_13,3
USER_01449,IT_05,2
USER_01449,IT_07,2
USER_01449,IT_08,5
USER_01449,IT_09,3
USER_01449,IT_10,1
USER_01449,IT_12,3
USER_01450,IT_03,1
USER_01450,IT_05,2
USER_01450,IT_06,1
USER_01450,IT_11,5
USER_01450,IT_13,4
USER_01451,IT_05,3
USER_01451,IT_11,4
USER_01451,IT_14,5
USER_01452,IT_02,4
USER_01452,IT_05,4
USER_01452,IT_06,3
USER_01452,IT_15,2
USER_01453,IT_02,5
USER_01453,IT_04,4
USER_01453,IT_05,4
USER_01453,IT_08,5
USER_01453,IT_13,4
USER_01454,IT_06,1
USER_01454,IT_07,4
USER_01454,IT_13,3
USER_01455,IT_01,1
USER_01455,IT_03,4
USER_01455,IT_05,4
USER_01455,IT_13,4
USER_01455,IT_14,2
USER_01456,IT_05,3
USER_01456,IT_07,1
USER_01456,IT_13,4
USER_01457,IT_06,2
USER_01457,IT_07,4
USER_01457,IT_09,5
USER_01457,IT_12,1
USER_01457,IT_13,4
USER_01457,IT_15,2
USER_01458,IT_07,4
USER_01458,IT_09,4
USER_01458,IT_11,4
USER_01458,IT_14,5
USER_01458,IT_15,1
USER_01459,IT_03,3
USER_01459,IT_06,3
USER_01459,IT_13,5
USER_01459,IT_15,2
USER_01460,IT_06,2
USER_01460,IT_13,3
USER_01460,IT_14,2
USER_01460,IT_15,1
USER_01461,IT_05,5
USER_01461,IT_06,4
USER_01461,IT_09,3
USER_01461,IT_12,2
USER_01462,IT_01,4
USER_01462,IT_05,4
USER_01462,IT_07,4
USER_01462,IT_08,4
USER_01462,IT_11,4
USER_01462,IT_13,2
USER_01463,IT_05,1
USER_01463,IT_06,2
USER_01463,IT_07,4
USER_01463,IT_09,5
USER_01463,IT_11,5
USER_01464,IT_03,5
USER_01464,IT_05,4
USER_01464,IT_06,2
USER_01464,IT_07,3
USER_01464,IT_12,4
USER_01465,IT_02,3
USER_01465,IT_05,2
USER_01465,IT_06,3
USER_01465,IT_07,2
USER_01465,IT_13,5
USER_01466,IT_03,3
USER_01466,IT_05,2
USER_01466,IT_06,2
USER_01466,IT_10,1
USER_01466,IT_14,2
USER_01467,IT_01,5
USER_01467,IT_03,4
USER_01467,IT_05,4
USER_01467,IT_06,3
USER_01467,IT_07,2
USER_01467,IT_13,3
USER_01467,IT_14,3
USER_01468,IT_02,2
USER_01468,IT_03,4
USER_01468,IT_06,2
USER_01468,IT_07,2
USER_01468,IT_09,5
USER_01468,IT_13,5
USER_01468,IT_15,5
USER_01469,IT_01,5
USER_01469,IT_03,3
USER_01469,IT_06,4
USER_01469,IT_07,5
USER_01469,IT_11,5
USER_01469,IT_14,2
USER_01470,IT_01,2
USER_01470,IT_03,1
USER_01470,IT_08,5
USER_01470,IT_12,4
USER_01470,IT_14,1
USER_01471,IT_01,1
USER_01471,IT_05,3
USER_01471,IT_07,3
USER_01471,IT_12,3
USER_01471,IT_13,3
USER_01472,IT_05,2
USER_01472,IT_06,1
USER_01472,IT_10,1
USER_01472,IT_12,2
USER_01473,IT_01,3
USER_01473,IT_09,5
USER_01473,IT_15,5
USER_01474,IT_02,5
USER_01474,IT_05,3
USER_01474,IT_06,1
USER_01474,IT_07,4
USER_01474,IT_08,1
USER_01474,IT_14,2
USER_01475,IT_05,4
USER_01475,IT_07,2
USER_01475,IT_10,5
USER_01475,IT_13,4
USER_01475,IT_14,4
USER_01476,IT_01,1
USER_01476,IT_03,1
USER_01476,IT_05,3
USER_01476,IT_07,4
USER_01476,IT_08,2
USER_01476,IT_12,3
USER_01476,IT_14,4
USER_01476,IT_15,1
USER_01477,IT_04,5
USER_01477,IT_05,3
USER_01477,IT_06,5
USER_01477,IT_07,3
USER_01477,IT_09,2
USER_01477,IT_14,3
USER_01478,IT_01,2
USER_01478,IT_04,3
USER_01478,IT_05,2
USER_01478,IT_06,1
USER_01478,IT_11,4
USER_01478,IT_12,1
USER_01479,IT_03,1
USER_01479,IT_05,1
USER_01479,IT_07,5
USER_01479,IT_10,1
USER_01479,IT_11,2
USER_01479,IT_14,5
USER_01480,IT_02,5
USER_01480,IT_03,5
USER_01480,IT_05,3
USER_01480,IT_06,1
USER_01480,IT_10,5
USER_01480,IT_11,3
USER_01480,IT_13,5
USER_01481,IT_03,5
USER_01481,IT_04,2
USER_01481,IT_05,4
USER_01481,IT_11,3
USER_01481,IT_15,1
USER_01482,IT_01,2
USER_01482,IT_04,3
USER_01482,IT_06,1
USER_01482,IT_07,3
USER_01483,IT_08,2
USER_01483,IT_09,4
USER_01483,IT_10,3
USER_01483,IT_12,2
USER_01483,IT_15,2
USER_01484,IT_03,4
USER_01484,IT_05,5
USER_01484,IT_07,1
USER_01484,IT_11,4
USER_01484,IT_13,3
USER_01484,IT_14,1
USER_01485,IT_02,5
USER_01485,IT_03,1
USER_01485,IT_04,4
USER_01485,IT_07,1
USER_01485,IT_11,5
USER_01485,IT_12,4
USER_01485,IT_14,5
USER_01486,IT_01,1
USER_01486,IT_05,1
USER_01486,IT_07,1
USER_01486,IT_10,4
USER_01486,IT_13,4
USER_01486,IT_14,1
USER_01487,IT_01,2
USER_01487,IT_05,5
USER_01487,IT_06,4
USER_01487,IT_11,4
USER_01487,IT_13,3
USER_01488,IT_06,2
USER_01488,IT_07,2
USER_01488,IT_09,4
USER_01488,IT_14,3
USER_01489,IT_02,4
USER_01489,IT_06,1
USER_01489,IT_08,1
USER_01489,IT_10,3
USER_01489,IT_14,4
USER_01490,IT_07,2
USER_01490,IT_09,3
USER_01490,IT_10,1
USER_01490,IT_14,3
USER_01490,IT_15,4
USER_01491,IT_01,1
USER_01491,IT_10,4
USER_01491,IT_11,5
USER_01491,IT_14,1
USER_01491,IT_15,4
USER_01492,IT_04,3
USER_01492,IT_07,2
USER_01492,IT_08,4
USER_01492,IT_11,4
USER_01492,IT_14,2
USER_01492,IT_15,1
USER_01493,IT_06,2
USER_01493,IT_08,1
USER_01493,IT_09,5
USER_01493,IT_10,1
USER_01493,IT_11,4
USER_01493,IT_15,4
USER_01494,IT_01,2
USER_01494,IT_05,3
USER_01494,IT_08,4
USER_01494,IT_09,5
USER_01494,IT_11,5
USER_01494,IT_13,5
USER_01494,IT_15,2
USER_01495,IT_01,3
USER_01495,IT_05,5
USER_01495,IT_06,5
USER_01495,IT_08,1
USER_01495,IT_11,2
USER_01496,IT_01,3
USER_01496,IT_10,4
USER_01496,IT_11,5
USER_01496,IT_13,5
USER_01496,IT_14,4
USER_01496,IT_15,1
USER_01497,IT_04,5
USER_01497,IT_06,2
USER_01497,IT_09,3
USER_01497,IT_11,5
USER_01497,IT_12,4
USER_01498,IT_04,4
USER_01498,IT_06,3
USER_01498,IT_11,5
USER_01498,IT_13,2
USER_01498,IT_15,1
USER_01499,IT_07,1
USER_01499,IT_08,3
USER_01499,IT_13,4
USER_01499,IT_14,1
USER_01499,IT_15,4
USER_01500,IT_04,5
USER_01500,IT_05,3
USER_01500,IT_09,4
USER_01500,IT_15,4
USER_01501,IT_03,2
USER_01501,IT_06,3
USER_01501,IT_12,3
USER_01502,IT_01,5
USER_01502,IT_03,5
USER_01502,IT_04,5
USER_01502,IT_05,5
USER_01502,IT_10,1
USER_01502,IT_11,5
USER_01502,IT_14,5
USER_01503,IT_07,2
USER_01503,IT_12,3
USER_01503,IT_13,5
USER_01503,IT_15,5
USER_01504,IT_01,4
USER_01504,IT_04,1
USER_01504,IT_06,4
USER_01504,IT_07,5
USER_01504,IT_12,2
USER_01505,IT_03,1
USER_01505,IT_05,3
USER_01505,IT_06,2
USER_01505,IT_14,2
USER_01506,IT_06,1
USER_01506,IT_08,3
USER_01506,IT_11,4
USER_01506,IT_14,5
USER_01507,IT_01,1
USER_01507,IT_02,4
USER_01507,IT_03,3
USER_01507,IT_10,1
USER_01508,IT_05,2
USER_01508,IT_09,3
USER_01508,IT_13,4
USER_01508,IT_14,2
USER_01509,IT_02,5
USER_01509,IT_04,4
USER_01509,IT_06,5
USER_01509,IT_07,4
USER_01509,IT_11,5
USER_01510,IT_03,5
USER_01510,IT_05,3
USER_01510,IT_06,5
USER_01510,IT_10,1
USER_01510,IT_13,3
USER_01510,IT_14,2
USER_01511,IT_05,2
USER_01511,IT_06,2
USER_01511,IT_09,3
USER_01511,IT_11,4
USER_01511,IT_14,3
USER_01512,IT_01,2
USER_01512,IT_02,5
USER_01512,IT_03,1
USER_01512,IT_06,1
USER_01512,IT_07,5
USER_01512,IT_10,3
USER_01512,IT_13,5
USER_01512,IT_14,2
USER_01513,IT_04,3
USER_01513,IT_06,5
USER_01513,IT_12,2
USER_01513,IT_14,3
USER_01514,IT_06,3
USER_01514,IT_07,3
USER_01514,IT_10,3
USER_01514,IT_14,2
USER_01515,IT_05,2
USER_01515,IT_07,4
USER_01515,IT_09,4
USER_01515,IT_10,2
USER_01515,IT_12,2
USER_01515,IT_13,2
USER_01516,IT_05,2
USER_01516,IT_14,4
USER_01516,IT_15,3
USER_01517,IT_01,5
USER_01517,IT_05,3
USER_01517,IT_07,4
USER_01517,IT_08,5
USER_01517,IT_13,5
USER_01518,IT_09,5
USER_01518,IT_11,4
USER_01518,IT_13,3
USER_01518,IT_14,5
USER_01519,IT_01,2
USER_01519,IT_02,4
USER_01519,IT_03,3
USER_01519,IT_06,5
USER_01519,IT_12,4
USER_01519,IT_14,5
USER_01520,IT_02,5
USER_01520,IT_10,3
USER_01520,IT_13,3
USER_01520,IT_14,2
USER_01520,IT_15,2
USER_01521,IT_02,3
USER_01521,IT_04,2
USER_01521,IT_05,1
USER_01521,IT_07,1
USER_01521,IT_13,2
USER_01521,IT_15,3
USER_01522,IT_07,4
USER_01522,IT_10,4
USER_01522,IT_11,4
USER_01522,IT_13,5
USER_01522,IT_14,5
USER_01522,IT_15,2
USER_01523,IT_01,3
USER_01523,IT_06,4
USER_01523,IT_10,3
USER_01523,IT_12,5
USER_01523,IT_13,3
USER_01524,IT_03,3
USER_01524,IT_13,2
USER_01524,IT_15,5
USER_01525,IT_03,2
USER_01525,IT_04,4
USER_01525,IT_06,5
USER_01525,IT_10,2
USER_01525,IT_11,4
USER_01526,IT_04,3
USER_01526,IT_06,2
USER_01526,IT_10,1
USER_01526,IT_11,5
USER_01526,IT_14,5
USER_01527,IT_06,4
USER_01527,IT_08,5
USER_01527,IT_09,5
USER_01527,IT_10,2
USER_01527,IT_11,5
USER_01527,IT_12,5
USER_01527,IT_13,4
USER_01527,IT_14,5
USER_01527,IT_15,5
USER_01528,IT_02,2
USER_01528,IT_03,5
USER_01528,IT_06,5
USER_01528,IT_09,4
USER_01528,IT_10,5
USER_01528,IT_13,5
USER_01528,IT_15,5
USER_01529,IT_04,3
USER_01529,IT_08,4
USER_01529,IT_15,1
USER_01530,IT_04,1
USER_01530,IT_06,2
USER_01530,IT_07,1
USER_01530,IT_08,3
USER_01530,IT_09,4
USER_01530,IT_10,2
USER_01530,IT_14,1
USER_01531,IT_05,4
USER_01531,IT_07,2
USER_01531,IT_10,3
USER_01531,IT_12,1
USER_01531,IT_14,2
USER_01532,IT_03,2
USER_01532,IT_04,1
USER_01532,IT_07,3
USER_01532,IT_12,2
USER_01532,IT_15,4
USER_01533,IT_01,1
USER_01533,IT_03,4
USER_01533,IT_07,3
USER_01533,IT_08,3
USER_01533,IT_09,2
USER_01533,IT_10,1
USER_01534,IT_04,4
USER_01534,IT_06,3
USER_01534,IT_07,2
USER_01534,IT_11,5
USER_01535,IT_01,2
USER_01535,IT_02,3
USER_01535,IT_04,2
USER_01535,IT_05,3
USER_01535,IT_08,5
USER_01535,IT_11,3
USER_01536,IT_05,4
USER_01536,IT_11,5
USER_01536,IT_13,2
USER_01536,IT_14,3
USER_01537,IT_03,4
USER_01537,IT_04,2
USER_01537,IT_06,3
USER_01537,IT_12,2
USER_01537,IT_13,2
USER_01538,IT_08,3
USER_01538,IT_10,2
USER_01538,IT_11,4
USER_01538,IT_15,3
USER_01539,IT_06,3
USER_01539,IT_12,3
USER_01539,IT_13,2
USER_01539,IT_14,2
USER_01540,IT_10,3
USER_01540,IT_13,4
USER_01540,IT_14,3
USER_01540,IT_15,3
USER_01541,IT_01,5
USER_01541,IT_02,5
USER_01541,IT_07,4
USER_01541,IT_08,3
USER_01541,IT_14,3
USER_01542,IT_06,4
USER_01542,IT_07,4
USER_01542,IT_14,5
USER_01543,IT_05,2
USER_01543,IT_06,2
USER_01543,IT_13,1
USER_01544,IT_04,3
USER_01544,IT_11,2
USER_01544,IT_12,3
USER_01544,IT_13,5
USER_01544,IT_14,4
USER_01544,IT_15,5
USER_01545,IT_06,2
USER_01545,IT_09,1
USER_01545,IT_10,4
USER_01545,IT_12,2
USER_01545,IT_14,2
USER_01546,IT_02,4
USER_01546,IT_06,2
USER_01546,IT_13,2
USER_01546,IT_14,3
USER_01547,IT_04,5
USER_01547,IT_07,5
USER_01547,IT_13,3
USER_01547,IT_15,3
USER_01548,IT_03,4
USER_01548,IT_04,1
USER_01548,IT_05,5
USER_01548,IT_08,1
USER_01548,IT_11,4
USER_01549,IT_01,3
USER_01549,IT_05,3
USER_01549,IT_09,2
USER_01549,IT_14,4
USER_01550,IT_03,4
USER_01550,IT_08,2
USER_01550,IT_09,3
USER_01550,IT_14,3
USER_01550,IT_15,5
USER_01551,IT_02,5
USER_01551,IT_03,2
USER_01551,IT_08,3
USER_01551,IT_09,5
USER_01551,IT_13,5
USER_01551,IT_14,5
USER_01552,IT_01,2
USER_01552,IT_04,2
USER_01552,IT_07,4
USER_01552,IT_10,3
USER_01552,IT_14,2
USER_01552,IT_15,5
USER_01553,IT_01,2
USER_01553,IT_06,2
USER_01553,IT_10,4
USER_01553,IT_11,3
USER_01553,IT_12,2
USER_01553,IT_14,1
USER_01554,IT_01,5
USER_01554,IT_05,1
USER_01554,IT_13,1
USER_01554,IT_14,2
USER_01555,IT_06,3
USER_01555,IT_13,4
USER_01555,IT_14,5
USER_01556,IT_05,2
USER_01556,IT_06,3
USER_01556,IT_08,4
USER_01556,IT_11,4
USER_01556,IT_14,3
USER_01557,IT_01,3
USER_01557,IT_07,3
USER_01557,IT_12,3
USER_01558,IT_01,3
USER_01558,IT_05,4
USER_01558,IT_08,4
USER_01558,IT_10,5
USER_01558,IT_13,3
USER_01558,IT_15,5
USER_01559,IT_02,5
USER_01559,IT_03,4
USER_01559,IT_06,3
USER_01559,IT_13,3
USER_01560,IT_02,5
USER_01560,IT_04,5
USER_01560,IT_05,2
USER_01560,IT_06,2
USER_01560,IT_07,4
USER_01560,IT_09,5
USER_01560,IT_10,2
USER_01561,IT_05,4
USER_01561,IT_06,5
USER_01561,IT_11,3
USER_01561,IT_14,3
USER_01561,IT_15,3
USER_01562,IT_03,1
USER_01562,IT_04,1
USER_01562,IT_07,3
USER_01562,IT_09,4
USER_01563,IT_02,4
USER_01563,IT_03,2
USER_01563,IT_05,5
USER_01563,IT_06,1
USER_01564,IT_01,3
USER_01564,IT_05,1
USER_01564,IT_11,3
USER_01564,IT_13,3
USER_01564,IT_14,4
USER_01565,IT_02,3
USER_01565,IT_05,3
USER_01565,IT_07,4
USER_01565,IT_11,5
USER_01566,IT_04,4
USER_01566,IT_05,4
USER_01566,IT_08,4
USER_01566,IT_09,2
USER_01566,IT_10,2
USER_01567,IT_01,4
USER_01567,IT_05,2
USER_01567,IT_06,2
USER_01567,IT_07,1
USER_01567,IT_09,5
USER_01567,IT_10,3
USER_01567,IT_14,5
USER_01568,IT_02,4
USER_01568,IT_04,4
USER_01568,IT_05,1
USER_01568,IT_06,4
USER_01568,IT_13,3
USER_01569,IT_01,3
USER_01569,IT_05,1
USER_01569,IT_09,1
USER_01569,IT_11,5
USER_01569,IT_14,5
USER_01570,IT_02,5
USER_01570,IT_07,2
USER_01570,IT_10,2
USER_01570,IT_15,4
USER_01571,IT_05,4
USER_01571,IT_06,3
USER_01571,IT_11,5
USER_01571,IT_13,3
USER_01571,IT_14,5
USER_01572,IT_09,5
USER_01572,IT_10,4
USER_01572,IT_13,1
USER_01572,IT_14,2
USER_01573,IT_03,5
USER_01573,IT_05,1
USER_01573,IT_06,1
USER_01573,IT_09,3
USER_01574,IT_04,5
USER_01574,IT_05,2
USER_01574,IT_07,4
USER_01574,IT_14,4
USER_01575,IT_06,4
USER_01575,IT_12,5
USER_01575,IT_13,1
USER_01575,IT_14,2
USER_01576,IT_01,5
USER_01576,IT_06,2
USER_01576,IT_11,5
USER_01576,IT_13,1
USER_01577,IT_02,2
USER_01577,IT_03,2
USER_01577,IT_04,5
USER_01577,IT_05,3
USER_01577,IT_06,4
USER_01577,IT_07,2
USER_01578,IT_01,2
USER_01578,IT_03,2
USER_01578,IT_06,3
USER_01578,IT_07,3
USER_01578,IT_09,5
USER_01578,IT_13,3
USER_01578,IT_14,3
USER_01579,IT_04,2
USER_01579,IT_06,2
USER_01579,IT_10,1
USER_01579,IT_13,4
USER_01579,IT_14,3
USER_01580,IT_01,3
USER_01580,IT_03,1
USER_01580,IT_05,5
USER_01580,IT_06,4
USER_01580,IT_09,5
USER_01580,IT_11,3
USER_01581,IT_03,4
USER_01581,IT_10,2
USER_01581,IT_11,4
USER_01581,IT_14,4
USER_01582,IT_03,2
USER_01582,IT_09,5
USER_01582,IT_10,2
USER_01582,IT_12,2
USER_01583,IT_03,1
USER_01583,IT_05,3
USER_01583,IT_12,1
USER_01583,IT_13,3
USER_01583,IT_15,4
USER_01584,IT_02,3
USER_01584,IT_03,5
USER_01584,IT_07,5
USER_01584,IT_09,2
USER_01584,IT_11,5
USER_01584,IT_14,2
USER_01585,IT_01,2
USER_01585,IT_05,5
USER_01585,IT_06,4
USER_01585,IT_10,1
USER_01585,IT_12,2
USER_01585,IT_13,5
USER_01586,IT_01,2
USER_01586,IT_03,1
USER_01586,IT_06,2
USER_01587,IT_06,2
USER_01587,IT_07,4
USER_01587,IT_13,3
USER_01588,IT_02,3
USER_01588,IT_08,4
USER_01588,IT_10,5
USER_01588,IT_12,2
USER_01589,IT_01,2
USER_01589,IT_03,1
USER_01589,IT_04,4
USER_01589,IT_05,4
USER_01589,IT_07,1
USER_01589,IT_09,2
USER_01589,IT_12,3
USER_01589,IT_13,1
USER_01590,IT_01,4
USER_01590,IT_02,2
USER_01590,IT_03,2
USER_01590,IT_05,2
USER_01590,IT_06,5
USER_01590,IT_07,5
USER_01590,IT_09,3
USER_01590,IT_11,5
USER_01590,IT_12,2
USER_01590,IT_15,3
USER_01591,IT_04,3
USER_01591,IT_07,3
USER_01591,IT_10,2
USER_01591,IT_11,3
USER_01592,IT_05,5
USER_01592,IT_09,5
USER_01592,IT_10,4
USER_01592,IT_13,5
USER_01592,IT_15,5
USER_01593,IT_03,2
USER_01593,IT_07,4
USER_01593,IT_09,5
USER_01593,IT_14,4
USER_01594,IT_09,4
USER_01594,IT_11,4
USER_01594,IT_13,3
USER_01594,IT_14,1
USER_01594,IT_15,3
USER_01595,IT_05,1
USER_01595,IT_06,2
USER_01595,IT_07,3
USER_01595,IT_12,2
USER_01595,IT_13,3
USER_01595,IT_15,1
USER_01596,IT_03,1
USER_01596,IT_05,3
USER_01596,IT_06,5
USER_01597,IT_03,2
USER_01597,IT_04,3
USER_01597,IT_06,3
USER_01597,IT_11,4
USER_01598,IT_05,3
USER_01598,IT_07,2
USER_01598,IT_09,1
USER_01598,IT_10,3
USER_01598,IT_14,5
USER_01599,IT_06,3
USER_01599,IT_08,5
USER_01599,IT_09,4
USER_01600,IT_01,1
USER_01600,IT_06,5
USER_01600,IT_09,3
USER_01600,IT_13,4
USER_01600,IT_14,4
USER_01601,IT_01,1
USER_01601,IT_13,3
USER_01601,IT_14,3
USER_01602,IT_05,4
USER_01602,IT_13,1
USER_01602,IT_14,3
USER_01603,IT_02,5
USER_01603,IT_05,1
USER_01603,IT_08,2
USER_01603,IT_10,5
USER_01603,IT_11,5
USER_01603,IT_12,4
USER_01604,IT_01,1
USER_01604,IT_04,4
USER_01604,IT_07,5
USER_01604,IT_12,5
USER_01605,IT_07,3
USER_01605,IT_10,5
USER_01605,IT_11,5
USER_01605,IT_12,1
USER_01605,IT_13,1
USER_01605,IT_15,5
USER_01606,IT_01,1
USER_01606,IT_02,4
USER_01606,IT_03,4
USER_01606,IT_07,4
USER_01606,IT_08,1
USER_01606,IT_09,5
USER_01606,IT_11,2
USER_01607,IT_02,3
USER_01607,IT_06,2
USER_01607,IT_07,1
USER_01607,IT_08,5
USER_01607,IT_11,5
USER_01607,IT_14,1
USER_01607,IT_15,1
USER_01608,IT_05,2
USER_01608,IT_07,3
USER_01608,IT_11,5
USER_01608,IT_13,5
USER_01609,IT_05,2
USER_01609,IT_07,3
USER_01609,IT_08,5
USER_01609,IT_09,4
USER_01609,IT_10,3
USER_01609,IT_13,1
USER_01609,IT_15,4
USER_01610,IT_03,4
USER_01610,IT_06,2
USER_01610,IT_07,2
USER_01610,IT_11,4
USER_01610,IT_15,3
USER_01611,IT_06,3
USER_01611,IT_07,3
USER_01611,IT_10,2
USER_01611,IT_11,3
USER_01611,IT_13,4
USER_01612,IT_06,3
USER_01612,IT_11,2
USER_01612,IT_14,1
USER_01612,IT_15,1
USER_01613,IT_05,2
USER_01613,IT_08,2
USER_01613,IT_13,1
USER_01613,IT_15,3
USER_01614,IT_03,1
USER_01614,IT_05,5
USER_01614,IT_06,2
USER_01614,IT_13,2
USER_01614,IT_14,1
USER_01615,IT_02,5
USER_01615,IT_05,3
USER_01615,IT_07,1
USER_01615,IT_10,1
USER_01615,IT_11,4
USER_01615,IT_12,3
USER_01615,IT_14,3
USER_01616,IT_07,2
USER_01616,IT_09,4
USER_01616,IT_10,5
USER_01616,IT_12,4
USER_01617,IT_05,3
USER_01617,IT_06,4
USER_01617,IT_09,3
USER_01618,IT_05,4
USER_01618,IT_06,4
USER_01618,IT_13,5
USER_01618,IT_15,2
USER_01619,IT_01,4
USER_01619,IT_04,3
USER_01619,IT_06,3
USER_01619,IT_07,1
USER_01619,IT_11,1
USER_01619,IT_14,4
USER_01620,IT_05,3
USER_01620,IT_08,4
USER_01620,IT_09,3
USER_01620,IT_10,5
USER_01620,IT_11,4
USER_01620,IT_15,2
USER_01621,IT_01,3
USER_01621,IT_06,5
USER_01621,IT_12,3
USER_01622,IT_05,2
USER_01622,IT_06,3
USER_01622,IT_10,1
USER_01622,IT_13,3
USER_01623,IT_01,1
USER_01623,IT_03,4
USER_01623,IT_15,2
USER_01624,IT_01,3
USER_01624,IT_04,5
USER_01624,IT_06,3
USER_01624,IT_11,4
USER_01624,IT_13,5
USER_01625,IT_03,3
USER_01625,IT_05,1
USER_01625,IT_06,1
USER_01625,IT_11,5
USER_01626,IT_06,2
USER_01626,IT_07,2
USER_01626,IT_09,1
USER_01626,IT_10,4
USER_01626,IT_15,3
USER_01627,IT_05,3
USER_01627,IT_06,4
USER_01627,IT_14,5
USER_01627,IT_15,1
USER_01628,IT_02,5
USER_01628,IT_07,3
USER_01628,IT_08,3
USER_01628,IT_13,3
USER_01628,IT_15,3
USER_01629,IT_03,1
USER_01629,IT_04,3
USER_01629,IT_06,2
USER_01629,IT_07,4
USER_01629,IT_10,3
USER_01629,IT_11,4
USER_01630,IT_05,5
USER_01630,IT_07,2
USER_01630,IT_08,5
USER_01630,IT_09,3
USER_01630,IT_12,4
USER_01630,IT_15,1
USER_01631,IT_02,3
USER_01631,IT_03,3
USER_01631,IT_12,1
USER_01631,IT_15,1
USER_01632,IT_02,4
USER_01632,IT_06,2
USER_01632,IT_07,3
USER_01632,IT_14,3
USER_01633,IT_01,5
USER_01633,IT_03,1
USER_01633,IT_05,3
USER_01633,IT_06,5
USER_01633,IT_07,3
USER_01633,IT_11,4
USER_01633,IT_13,5
USER_01634,IT_04,4
USER_01634,IT_05,3
USER_01634,IT_06,5
USER_01634,IT_10,4
USER_01634,IT_11,5
USER_01634,IT_15,1
USER_01635,IT_01,1
USER_01635,IT_03,2
USER_01635,IT_05,5
USER_01635,IT_14,3
USER_01636,IT_01,3
USER_01636,IT_04,4
USER_01636,IT_05,1
USER_01636,IT_06,3
USER_01636,IT_07,3
USER_01636,IT_13,5
USER_01636,IT_14,5
USER_01637,IT_01,2
USER_01637,IT_03,4
USER_01637,IT_04,5
USER_01637,IT_05,3
USER_01637,IT_06,3
USER_01637,IT_08,1
USER_01637,IT_12,3
USER_01638,IT_01,3
USER_01638,IT_02,3
USER_01638,IT_05,2
USER_01638,IT_14,4
USER_01639,IT_01,2
USER_01639,IT_05,4
USER_01639,IT_09,4
USER_01640,IT_01,2
USER_01640,IT_07,2
USER_01640,IT_10,3
USER_01640,IT_14,4
USER_01640,IT_15,4
USER_01641,IT_02,4
USER_01641,IT_05,2
USER_01641,IT_10,3
USER_01641,IT_11,3
USER_01642,IT_01,2
USER_01642,IT_06,2
USER_01642,IT_13,2
USER_01643,IT_06,3
USER_01643,IT_10,1
USER_01644,IT_05,2
USER_01644,IT_06,2
USER_01644,IT_07,1
USER_01644,IT_09,5
USER_01644,IT_12,1
USER_01644,IT_14,5
USER_01645,IT_01,2
USER_01645,IT_05,2
USER_01645,IT_08,1
USER_01645,IT_11,5
USER_01645,IT_14,4
USER_01646,IT_02,4
USER_01646,IT_04,3
USER_01646,IT_05,2
USER_01646,IT_06,3
USER_01646,IT_15,4
USER_01647,IT_01,1
USER_01647,IT_03,3
USER_01647,IT_09,5
USER_01647,IT_11,5
USER_01647,IT_14,4
